--- DIAGNOSING FOLDER LOCK ON: C:\Users\user\AppData\Local\Programs\Study Tracker ---
Current Time: 2026-05-28 01:51:53
FAIL: Folder is locked. Error: The process cannot access the file because it is being used by another process.

--- ALL RUNNING PROCESSES ---
PID: 43252 | Name: Adobe Crash Processor | Company: Adobe Inc. | Path: C:\Program Files\Adobe\Adobe Creative Cloud Experience\js\node_modules\adobe-cr\build\Release\Adobe Crash Processor.exe
PID: 23988 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 24380 | Name: conhost | Company:  | Path: 
PID: 24768 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 26384 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 27684 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 32484 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 36340 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 36516 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 39248 | Name: conhost | Company:  | Path: 
PID: 47452 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 47816 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 49548 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 51404 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 54136 | Name: conhost | Company: Microsoft Corporation | Path: C:\WINDOWS\system32\conhost.exe
PID: 56832 | Name: conhost | Company:  | Path: 
PID: 9904 | Name: cowork-svc | Company:  | Path: 
PID: 2300 | Name: cpptools | Company:  | Path: 
PID: 56188 | Name: cpptools | Company: Microsoft Corporation | Path: c:\Users\user\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\cpptools.exe
PID: 28752 | Name: cpptools-srv | Company: Microsoft Corporation | Path: c:\Users\user\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\cpptools-srv.exe
PID: 37748 | Name: cpptools-srv | Company: Microsoft Corporation | Path: c:\Users\user\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\cpptools-srv.exe
PID: 55068 | Name: cpptools-srv | Company: Microsoft Corporation | Path: c:\Users\user\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\cpptools-srv.exe
PID: 40724 | Name: crashpad_handler | Company:  | Path: 
PID: 56088 | Name: crashpad_handler | Company:  | Path: C:\Program Files\Google\Play Games\current\emulator\crashpad_handler.exe
PID: 13116 | Name: CrossDeviceResume | Company: Microsoft Corporation | Path: C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe
